DateTime,AddedIPs,RemovedIPs
1580493980,0,2
1580497569,2,2
1580501176,1,3
1580504780,2,2
1580508378,1,2
1580511975,1,3
1580515581,3,0
1580519177,3,6
1580522774,3,1
1580526373,3,2
1580529983,2,3
1580533588,2,4
1580537168,4,2
1580540773,1,0
1580544360,3,2
1580547973,1,2
1580551569,0,2
1580555158,2,0
1580558770,1,0
1580562373,4,1
1580565981,2,3
1580569578,1,0
1580573172,4,4
1580576767,1,2
1580580364,1,6
1580583976,2,1
1580587569,7,3
1580591170,1,1
1580594780,3,3
1580598382,3,2
1580601940,2,3
1580605577,0,2
1580609176,1,1
1580612784,0,2
1580616378,3,1
1580619969,1,0
1580623571,3,1
1580627175,1,5
1580630761,2,2
1580634362,2,11
1580637971,6,4
1580641562,9,0
1580645174,3,2
1580648769,0,2
1580652369,5,4
1580655965,3,2
1580659560,1,3
1580663175,2,0
1580666767,2,4
1580670376,4,2
1580673970,1,3
1580677565,3,3
1580681177,2,4
1580684768,1,7
1580688374,6,3
1580691962,1,2
1580695561,2,2
1580699156,10,2
1580702773,2,2
1580706351,5,0
1580709956,0,4
1580713550,0,4
1580717142,6,2
1580720753,1,3
1580724339,0,1
1580727945,3,1
1580731542,0,3
1580735147,2,7
1580738752,5,3
1580742351,5,3
1580745947,2,4
1580749556,6,3
1580753160,5,6
1580756744,3,5
1580760347,4,0
1580763952,1,0
1580767557,3,0
1580771142,3,3
1580774763,1,5
1580778354,2,4
1580781960,6,2
1580785565,1,2
1580789156,5,1
1580792749,2,4
1580796353,1,2
1580799967,1,4
1580803576,8,3
1580807165,3,3
1580810750,2,8
1580814372,7,0
